,score,review
2572,0.5374199151992798,"If you like bad movies, this is the one to see. It's incredibly low-budget special effects (you'll see what I mean) and use of non-actors was what gave this film it's charm. If you're bored with a gro"
2766,0.5375675559043884,I cannot see why filmmakers remade this movie. <br /><br />The 1972 movie with McQueen and McGraw is almost a classic. Steve McQueen was an outstanding actor and Baldwin is only an inadequate actor. H
1384,0.5388317704200745,"I'm not a big fan of the Stooges' slapstick, but I find their history interesting. I've recently tried to check out stuff from each Stooge era, but the opportunity to see Joe shorts doesn't seem to co"
2002,0.5388461351394653,"If you're after the real story of early Baroque painter Artemisia Gentileschi, you'll be disappointed- however if you're after a reasonably crafted bodice ripper with an art theme, you've found you're"
1103,0.5391148328781128,"Cameron Diaz is a woman who is married to a judge, played by Harvey Keitel, whose life is fine until an ex shows up and things get a little complicated.. While I was watching this movie there were sev"
2498,0.5407905578613281,'Nobody knows anybody' is a conspiracy theory thriller about a Satanist/nut bomber targeting the religious festivities of Seville during Holy Week. He also happens to be the best friend of the film's 
2316,0.5413848757743835,"It's not often I feel compelled to give negative criticism of a film; after all I often feel the maxim, ""if you don't have anything good to say don't say it at all,"" would be apt advice for the many n"
1937,0.5422633290290833,"Ok so here's the basic plot. It is 1933, Peter Sellers is Dr Fu Manchu, a 168 year old Chinese man who has lived quite a long time. The film opens with his birthday in which he celebrates by drinking "
437,0.5429324507713318,"When setting out this film, director Mary Harron seemingly had the goal of clearly documenting the progress of Bettie Page's career, from early modelling days to leaving modelling to go back home afte"
1885,0.5433019995689392,"Mix exotic tropical locations, babes in skimpy attire, explosions, good-looking Dudley Do-Right clones, a movie star with his best years behind him (Martin Sheen), a little martial arts and a sexy vil"
795,0.5434715151786804,"Warped take on the Pinocchio theme, and set during the Christmas season(..after the previous entry abandoned ties to Christmas) has booby-trapped toys sent to murder a child(..yet through this, other "
231,0.5443599820137024,"I was excited to hear that someone had made a documentary on what it was like to be Puerto Rican. When I heard it was Rosie Perez, I wondered..could she possibly know what it is really like to be Puer"
1662,0.5456088185310364,"I really looked forward to seeing Nana after seeing Renoir amazing debut work, Whirlpool of Fate. I had read that Nana was generally considered his best silent film so I had high hopes. Sadly this fel"
2047,0.5459270477294922,Ronald Reagan and a bunch of US soldiers in a North Korean POW camp. They are tortured... We learn North Korean Communists are bad people... We learn Americans' beards grow very slowly during days of 
2249,0.546130895614624,"I watched this movie for a project on love. please tell Nicolas Cage to learn what it would feel like to be his character, and then re-read the lines he's saying. My life cannot go on... i accidentall"
2102,0.5461998581886292,"This low-grade Universal chiller has just been announced as an upcoming DVD release but, intended as part of a collection of similar movies that I already had in my possession, I decided to acquire it"
1943,0.5463051199913025,"1993 was the year. This was long before Phillip Seymour Thomas had won an Oscar. Who knew I would be an extra in a movie with him? I was actually a paid extra in ""My Boyfriend's Back,"" which was shot "
2446,0.5470880270004272,"Although the beginning suggests All Quiet on the Western Front, this silly and superficial version of war falls far astray of its much better contemporary. This depicts the funnest war ever fought, wi"
1179,0.5475202798843384,"Stewart Kane (Gabriel Byrne, VANITY FAIR) heads out with his local Jindabyne, Australia fishing buddies for a weekend of rest, recreation, and relaxation. But when Stewart discovers an aboriginal woma"
1040,0.5476343631744385,"A patient escapes from a mental hospital, killing one of his keepers and then a University professor after he makes his way to the local college. Next semester, the late prof's replacement and a new g"
2123,0.5484094023704529,"I rented this movie the other night because neither my girlfriend or myself had ever seen it, even though we had heard from a mutual friend how ""great it was"".<br /><br />Now, I am pretty conservative"
1919,0.5484455227851868,Having enjoyed Mike Myers previous work (Waynes World and Saturday Night Live) my expectations of a 60s bond spoof were fairly high. It became plain after the first minute that this was an exercise in
1768,0.5485379099845886,Hallam Foe tells us the story about a boy who lost his mother and experiences some sort of Oedepus complex afterward.<br /><br />It is something like 95 minutes long but would be better in ten. There'
1473,0.5486774444580078,The movie is about two brothers that are supposed to be alike - but are not in any way expect for being smart - one is a surgeon and they other is able to write a computer code. Geniuses as they like 
2182,0.5491480827331543,I love cheesy horror flicks. I don't care if the acting is sub-par or whether the monsters look corny. I liked this movie except for the bewildered feeling all the way from the beginning of the film t
235,0.5508930087089539,"OK OK, it might be hard to put the entirety of a man's life in one film. Traditionally therefore, biopics focus on one or two significant parts in the subject's life. Now, Byron was a ""my week beats y"
2354,0.5508965849876404,"It just seems bizarre that someone read this script, and thought, ""This is funny! I mean, it's so hilarious it just has to be made!"" Who was this person? Is he or she the person really responsible for"
1138,0.5528696179389954,"Meet Peter Houseman, rock star genetic professor at Virgina University. When he's not ballin' on the court he's blowing minds and dropping panties in his classroom lectures. Dr. Houseman is working on"
692,0.5530723333358765,"Saw in on TV late last night. Yeah, I can hear what y'all say about this one. It IS likely to be categorized as one of those stereo- typical TV soap series. In all fairness, the story line does have a"
784,0.5542548894882202,"This was the only time I ever walked out on a movie. Years later, I saw it in the cable listings and thought, ""Maybe I should give it another try."" Suffice to say that I was right the first time. This"
1826,0.5556542873382568,"I'm actually watching this film as I write this . . . If the following comments ""prove my lack of development as a true, artistic film maker"", then so be it . . .<br /><br />But . . . I thought (am st"
1420,0.5557742118835449,"I was at this film's premiere at the Toronto Film Festival in 1997. After the screening, when the writer/director and some cast members offered to answer questions, no one could even be bothered to as"
1305,0.5565584897994995,"Ah WINTER KILLS , based on the novel by Richard Condon which deals with a conspiracy that killed the president of the United States 20 years ago . I knew Condon also wrote THE MANCHURIAN CANDIDATE whi"
796,0.5567421317100525,"What we have here is a film about how the pursuit of money & revenge can corrupt your soul... or something like that. Guy Ritchie, a director known for his reworking of the gangster genre, bites off m"
3077,0.55711829662323,"Broad enough for you? Wait till you see this heavy handed<br /><br />adaption of a little collegiate one act. What is shocking and wild in<br /><br />college rarely holds up over time, and this is pro"
964,0.5576256513595581,"I didn't expect much when I saw this at the Palm Springs Film Fest this weekend. It was an alternate choice when two other films were sold out. Still, I held out hope. It sounded a bit much like ""Brid"
2450,0.5581853985786438,"I remember watching this film in the eighties as a teenager. But i wanted to see it again, because Traci Lords is now earning a living as a ""serious actor"". What the hell was going on in the eighties?"
176,0.5595636963844299,"Here are the matches . . . (adv. = advantage)<br /><br />The Warriors (Ultimate Warrior, Texas Tornado and Legion of Doom) v The Perfect Team (Mr Perfect, Ax, Smash and Crush of Demolition): Ax is the"
1257,0.560326337814331,Mario Van Peebles pops up for less than a five second cameo. Glenn Plummer shows up a little longer but its a ladies show all the way. Stacey Dash and Lisa Raye have been in better projects. Bobby Bro
1307,0.5606734752655029,"Kathryn Bigelow and Mark Boal are already preparing a sequel about a young US corporal in Afghanistan. He also happens to be a highly-qualified surgeon and is roaming freely around Kabul, operating on"
1932,0.5616459250450134,"Frank Sinatra was far from the ideal actor for westerns. He was a great actor, From Here to Eternity and The Man with The Golden arm are a proof of that, but he did not have the physique of a western "
978,0.562155544757843,"After having seen the movie the first question arising in my mind was: Is this supposed to be irony or not? After reading a few comments about the character Doc Savage and the comic series, I knew thi"
2246,0.5627496838569641,"Tara Reid as an intellectual, Christian Slater(usually great) as a dollar store Constantine and Stephen Dorff as...well it's STEPHEN DORFF FOR Christ SAKE!!!! I personally just want to thank those bri"
802,0.5650202035903931,"Good Folks, I stumbled on this film on evening while I was grading papers. My academic specialty is Anglo-Saxon literature, and I can say that no one has ever done the genre the honor it deserves. The"
1685,0.565366268157959,Oh Geez... There are so many other films I want to see out there... I got stuck with my nephew for the weekend and this is what he wanted - Yeah...<br /><br />I used to watch this show when I was in c
626,0.5674169063568115,"1st watched 6/18/2009  2 out of 10 (Dir- Pete Riski): Weird psychotic movie about a girl with autism who is being tested in a hospital, the power flickers, and then all hell breaks loose. I'm honestl"
1980,0.5675308704376221,"Perhaps one of the most overrated so-called horror classics ever made, Halloween does feature the memorable Michael Myers and some great acting by Jamie Lee Curtis.<br /><br />However, its rewatchabil"
2750,0.5682199597358704,"In the small American town of Meadowvale Dr. Anthony Blake (David Gale, the IMDb listing for this character is wrong it's definitely Dr. Blake not Dr. Blakely) is the director and founder of the famed"
2749,0.5686572194099426,I thought the film was good in parts.the start was exciting .the first 30 minutes of the film were good.the camera angles in the first 30 minutes were strange and i did not like it coz the were they n
2823,0.5686960816383362,"Well it looked good on paper,Nick Cage and Jerry Buckheimer collaborate again, this time on a mix of heist movie, Da Vinci Code,American History 101 and Indiana Jones. But oh dear, this is to Indiana "
1809,0.5690356492996216,"I was really horrified by this eerie movie. What an unusual dark atmosphere. And such a creepy musical score. Really promising! Indeed, after ten minutes you really start sweating, and feeling uncomfo"
879,0.5695518255233765,"Trust me, this is one let down movie that you want to avoid and this comes from one huge Denzel Washington fan. The frustrating part is that it's 1/3 of a GREAT film. The first part of this movie does"
269,0.5698259472846985,An expedition led by hunky Captain Storm (Mark Dana) travels to the Valley of the Kings in Cairo to find out what happened to an earlier expedition. They meet beautiful mysterious Simira (Ziva Rodann)
2308,0.5699984431266785,"Thanks to the BBC for this show. I used to suffer from an inferiority complex, I hated leaving the house, talking to new people and I had an overwhelming sense that people hated me. However after watc"
750,0.5709959864616394,"I almost never comment on movies, but I saw the 5 glowing reviews of this ""movie"" and decided I had to weigh in with my own review. An instructor of mine received this film in the mail, mixed in with "
2434,0.571312665939331,"By the numbers story of the Kid (Prince), a singer, on his way to becoming a star. Then he falls in love with Apollonia (Appolonia Kotero). But he has to deal with his wife-beating father (Clarence Wi"
1273,0.5722576379776001,"In 1925, childhood friends Marie Dressler (as Maggie Warren) and Polly Moran (as Lizzie Praskins) oversee the wedding of their children, Anita Page (as Helen) and Norman Foster (as John). Before the c"
2840,0.5727185606956482,"I'm a big fan of Nicolas Cage and I never thought he would work on a movie like this. I couldn't believe the other reviews and I thought it shouldn't be bad to watch it at least once...but trust me, i"
1241,0.5746551156044006,"I rented this movie because I was browsing through the horror movie section for those movies that no one's heard of and could be a possible gem. I saw this and, since I'm a fan of violence and gore, I"
1867,0.575005829334259,"I'll be honest- the reason I rented this movie was because I am a huge fan of Kyle Chandler's (most notably from Early Edition). Since he usually plays the good guy, I wanted to see him as in a differ"
775,0.575817883014679,"Florence Chadwick was actually the far more accomplished swimmer, of course. She swam the English Channel both directions. She swam from Catalina Island to the California coast. Marilyn Bell's is a sw"
1201,0.5758830904960632,"I am a big fan of old horror movies, and since I am middle aged, old to me is a movie made before 1970 with most being made in the 1920's to 1960's period. I am not a big fan of more modern horror mov"
1206,0.576489269733429,"First of all, let me say the I am LDS or rather, I am a Mormon. So when I watched this film, I automatically gave it the benefit of the doubt. I can usually find something redeeming in every movie I w"
553,0.5771008133888245,"You know what you are getting when you purchase a Hallmark card. A sappy, trite verse and that will be $3.99, thank you very much. You get the same with a Hallmark movie. Here we get a ninety year old"
504,0.5781654715538025,"I'm hearing rumors of an upcoming ""Leonard Nimoy Demonstrates the Blu-ray Disc"". With advances over the past 25 years ranging from Steady-cam to CGI, it'll be interesting to see if the franchise can b"
2132,0.5791727304458618,The Choke starts as a rock band known as The Choke prepare for a gig at a nightclub called 'Club 905' owned & run by Guy Johnson (Andrew Parker). Lead singer Dylan (Sean Cook) & guitar player Mike (Ja
2237,0.5792469382286072,"While it's early to say how the series will evolve, I can say that the pilot was less than I thought it would be. There is still potential for the series, however. Of course when I first saw Voyager I"
1631,0.57965087890625,"I passed this one on the shelf a few times, looking at the myriad of huge positive quotes (with tiny names) on the front and wondering if I was missing something. The other night it was on one of the "
2431,0.5797598958015442,I am a huge Jane Austen fan and I ordered the movie from Amazon.UK just so I could see it without waiting forever for it to come to the U.S. I really should have saved my money. What is with Anne runn
2949,0.5805723071098328,"This was a strange kind of film about a low-lifes in New York City and centering around a main character (the title name, played by Brad Pitt) who thinks he''s a Ricky Nelson-type musician, except he "
2482,0.5822837948799133,"Before the release of George Romero's genre-defining Night of the Living Dead, zombies were relatively well-behaved creatures. They certainly had much better table-manners in the old days. But social "
411,0.5829604864120483,"""A young woman suffers from the delusion that she is a werewolf, based upon a family legend of an ancestor accused of and killed for allegedly being one. Due to her past treatment by men, she travels "
1597,0.5833860039710999,"This should be my kind of movie. Even if it sucked, it still should have been right up my alley; hell, I like ""Congo,"" and ""Allan Quatermaine"" movies. I have a soft spot in my heart for silly alien/de"
1792,0.5838368535041809,"i went into this hoping it would be the ""thought provoking"" little gem people have reviewed this as. i love indy films and expected to dig this too. knowing what a hot button this topics is i expected"
2605,0.5838486552238464,"Well, let me start off by saying how utterly HILARIOUS this film is, I simply couldn't keep myself from laughing at the sheer stupidity of it. Don't get me wrong, it IS well acted particularly by Bass"
1495,0.5853840708732605,"Back (again) in Scotland, Lassie is (again) on trial for her life. Because the faithful dog sleeps on her master's grave, she must be put to death, according to law. Oddly, it is also explained that L"
680,0.5855388045310974,"As other reviewers have noted the film dies in the last 1/2 hour. However before that it suffers from predictability and a stunningly vapid performance by Kate Capshaw, who clearly never found her cha"
33,0.5861740112304688,This is a fair little show about the paranormal although it feels as if Art Bell and his ilk figured out how to carve a career out of the attitude that Carl Kolchak exemplified. Of course there probab
396,0.5862851142883301,"they have sex with melons in Asia.<br /><br />okay. first, i doubted that, but after seeing the wayward cloud, i changed my mind and was finally convinced that they have sex with watermelons, with peo"
268,0.5871908664703369,This movie had me going. The title was perhaps the greatest idea that I heard. I thought it was an independent movie about a zombie outbreak and their quest to take over the US and a group of lone sur
1309,0.5902591347694397,"I can see the guys doing the budget preparation for this flick. ""Well lets see now, we spend 50% getting Dirk Benidict, cause Battle Star Galactic and the A-Team were cool. The we spend 40% making a D"
2392,0.590836763381958,"OK, I am not a professional movie critic but come on...a true story!!!!<br /><br />They are tunneling under another store to get underneath the bank and stumble across a tomb. At tomb with a passagewa"
1378,0.591572642326355,"I am a big fan of Arnold Vosloo. Finally seeing him as the star of a recent movie, not just a bit part, made me happy.<br /><br />Unfortunately I took film appreciation in college and the only thing I"
2386,0.5921487212181091,Animal Farm (1954) was a very good read about the dangers of totalitarianism. How good ideals can be changed and distorted by those who are ignorant or rule with an iron fist and an empty head. Sadly 
1501,0.5922293066978455,"You will recognize the plot immediately. Daughters of a divorced couple trying to get Mom and Dad back together again. Yes, that was the theme of The Parent Trap in the 60s, 80s and 90s. But here's th"
506,0.5922480821609497,"More wide-eyed, hysterical 50s hyper-cheerfulness that gives new meaning to anti-social, pathological behaviour. Danza and Grayson will leave you begging for mercy.<br /><br />It's a shame that all th"
2955,0.5923395752906799,"This UK psychological thriller is known in the United States as CLOSURE. Exploitation of X-Files' Gillian Anderson, who plays an attractive middle aged businesswoman of substance named Alice. She must"
1062,0.5924807190895081,"Well I have to admit this was one of my favorites as a kid, when I used to watch it on a home projector as a super-8 reel. Now there isn't much to recommend it, other than the inherent camp value of a"
2991,0.5928789973258972,"Shiri Appleby is the cutest little embodiment of evil turned good girl demon-kicking Buffy clone, Elle. But I'm getting ahead of myself, you see Lilith was the first woman made by god as a companion t"
37,0.5950883030891418,"I waited for this movie to play in great anticipation. Assuming it would be more accurately portrayed like the movie, ""The Christmas Box"" based on the book by Richard Paul Evans. I sent out many email"
21,0.5968824625015259,"Grieving couple move to a cabin on a mountain after the loss of their daughter, discovering that there may be ghosts haunting the place, restless spirits of past occupants who committed suicide. Julie"
2004,0.5970472097396851,"1937's ""Stella Dallas"" with Barbara Stanwyck hasn't exactly aged well--how anyone thought a semi-updated version of the story would work now is a real puzzler. Perhaps they thought jaunty, cheerfully "
1695,0.5980101227760315,"I have grown up with Scooby doo all my life, My dad grew up with scooby doo. We have just watched the first episode of the travesty that calls itself Shaggy and Scooby get a clue. What planet are Warn"
2174,0.5991265773773193,The subject matter seems pretty dated today. Adapted for TV from Rona Jaffe's book; we trip and stumble through a fantasy existence. Four college students get deeply involved playing a live version of
2146,0.6010300517082214,A young couple Mandy Pullman (Mitch Martin) and Roy Seeley (Matt Birman) are relaxing on a beach in the small town of Galen. They decide to start playing practical jokes on each other. Mandy hides in 
744,0.6017752289772034,"Jennifer Cassi (Gina Philips from ""Dead and Breakfast"") returns back to the house she grew up in which she recently inherited from her deceased sister, unbeknownst to her grandmother (Fay Dunaway) who"
2712,0.602705717086792,"I thought Harvey Keitel, a young, fresh from the Sex Pistols John Lydon, then as a bonus, the music by Ennio Morricone. I expected an old-school, edgy, Italian cop thriller that was made in America. I"
1494,0.6028949022293091,"There is a bit of a spoiler below, which could ruin the surprise of the ONE unexpected and truly funny scene in this film. There is also information about the first film in this series.<br /><br />I c"
936,0.6039819121360779,"A spaceship returns from Mars; about a couple of months earlier, a 4-person expedition had been sent to the red planet. Most of the picture is a flashback to what transpired over there. The picture is"
2048,0.6040535569190979,"A couple of farmers struggle in life in a small village in China. Wang Lung (Paul Muni) buys O-Lan, his future wife, who becomes his slave (Luis Rainer). American stars appear in the leading roles, ta"
2053,0.6069779396057129,"It seems to me that Stephen King's ""Bachman"" pen-name was a way for him to put out some of the grimmer, rawer, more mean-spirited stuff that he wanted to write without 'contaminating' his 'brand name'"
282,0.6082335710525513,The film began with Wheeler sneaking into the apartment of his girlfriend. Her aunt (Edna May Oliver--a person too talented for this film) didn't like Wheeler--a sentiment I can easily relate to. The 
562,0.6088467240333557,Nothing to say but Wow! Has anyone actually had somebody sneak up on them in an open field? Well this happens about 25 times in this movie(clearly the directors' favorite scare tactic). In one of the 
1878,0.6090335845947266,"'Blue Desert' may have had the potential to be even a half-way plausible and more enjoyable thriller had the main character, Lisa Roberts (Courtney Cox) not been so stupid. When she is the victim of a"
1452,0.609625518321991,"In theory, films should be a form of entertainment. While this excludes documentaries and other experimental forms of film-making; most movies, specially genre films, must not only tell it's story or "
1316,0.6099334955215454,"I saw this recently and I must say, I was moved by the factual basis of the story. However, ""Holly"" as a movie did not quite work. I am however, looking forward to watching the documentary which the p"
230,0.612064778804779,Amy Heckerling's second film Johnny Dangerously is a parody of 1930's gangster films made in the Warner Brothers' tradition. Michael Keaton stars as a middle aged gangster looking back at his life of 
142,0.6148996353149414,This time the hero from the first film has become human and this time uses fist and foot combos against super universal soldiers and a computer which has gone awry and is prepared to take over the wor
1893,0.615815281867981,"Basically, take the concept of every Asian horror ghost movie and smash it into one and you get this movie. The story goes like this: a bunch of college kids get voice mails from their own phones that"
1953,0.6164323091506958,"Roy Rogers stars as Jesse James and his look-alike, gambler man Clint Burns. George ""Gabby"" Hayes is Mr. Rogers's ex-pal, Sheriff Gabby. Gale Storm (Jane Fillmore) and Sally Payne (Polly Morgan) are a"
1163,0.6185470819473267,"When I saw this at a shop I thought it looked really good and original. Like Wolfs Creek meets Texas chainsaw massacre, and I mean it only cost three quid (around $6). To be honest I don't think it wa"
1147,0.6188291907310486,"First of all, as a long time student of the Titanic disaster and member of several Titanic clubs, I feel entitled to comment on the film. I don't really care how many awards and accolades the film won"
2568,0.6196504831314087,"I give this marriage 3 years and thats stretching it. Adrianne Curry is fouled mouth, spoiled, controlling, loud, and her bi sexual past makes me laugh. She tells Chris he has an image to protect and "
1417,0.6197237372398376,"This kind of ""inspirational"" saccharine is enough to make you sick. It telegraphs its sentiments like the biggest semaphore on earth. It removes from the audience its own interpretation and feeling by"
2307,0.6198565363883972,"* Some spoilers *<br /><br />This movie is sometimes subtitled ""Life Everlasting."" That's often taken as reference to the final scene, but more accurately describes how dead and buried this once-estim"
20,0.6206490993499756,"Forbidden Siren is based upon the Siren 2 Playstation 2 (so many 2s) game. Like most video game turned movies, I would say the majority don't translate into a different medium really well. And that go"
2682,0.6214728951454163,Listening to the director's commentary confirmed what I had suspected whilst watching the film: this is a movie made by a guy who wants to play at making a movie. The plot is the kind of thing that de
2545,0.6219643354415894,"I really can't say anything bad *or* good about this thing. Its characters are likable enough, it's capably produced and designed, and professional-looking (except for that cheesy monster suit). Howev"
558,0.6220881342887878,"I was at first disgusted with director Sun-Woo Jang because I had felt that he cheated me. Jang had the potential to create a strong, deeply emotional film about sex and its effects on people, but ins"
2769,0.6228509545326233,"""Everything a great documentary could be""?? Yeah, if one is deaf, dumb, and blind. Everything but meaning, wit, visual style, and interesting subject matter. Aside from that. . .<br /><br />Seriously,"
1350,0.6229186058044434,"Teamo Supremo are three kids, consisting of their leader- Captain Crandall, Rope Girl and Skate Lad, all with their own battlecry (buza! chika! woopa!) and outfit and moves. They work for the governor"
594,0.6232996582984924,"Most college students find themselves lost in the bubble of academia, cut off from the communities in which they study and live. Their conversations are held with their fellow students and the college"
1064,0.6240341663360596,"Realistic movie,sure,except for the fact that the characters don't look like to be scared. When Billy Zane tries to kill someone, he feels bad...but he doesn't look like to. That's why I don't like hi"
1114,0.6240822076797485,"In its depiction of a miserable Milanese underclass, this film was probably quite revealing in its day. However, I get the feeling that neorealism was never really director De Sica's bag, since here h"
64,0.6247973442077637,I caught this Cuban film at at an arthouse film club. It was shown shortly after the magisterial 1935 Silly Symphony cartoon where the Isle of Symphony is reconciled with the Isle of Jazz. What with t
1231,0.6256005167961121,"""House Of Evil"" aka ""Dance Of Death"" of 1968 is the first of four infamous and odd last movies starring the great Boris Karloff and directed by Jack Hill and Juan Ibánez. Unlike ""Snake People"" (1971),"
946,0.6259228587150574,"In one respect, it's like 'The Wizard of Oz,' with Paris in black-and-white and the Riviera in color. But it's supposedly about possessive love, destructiveness and moral decadence, while actually bei"
2651,0.6259748339653015,There will be a time where kids will have grown up without ever seeing the one and only Bugs Bunny kiss (technically) another man on the lips. There will be a time where it won't be Duck or Rabbit sea
2435,0.6266759634017944,Andy Lau stars in another cop undercover tale. Daniel Wu plays Nick who is working for the cops and is also close to the top of a drug dealing gang(Lau). The movie begins as we watch the police try to
848,0.6272481679916382,"I have yet to read Shirley Jackson's novel, something of which I've been meaning to do for quite sometime. I am sure it has got to be scarier than this film. I remember jumping once when I watched it "
475,0.6277958154678345,"""Triumph of Love"" is proof that not every Comédie-Française author who uses cross-dressing disguised courtship like Shakespeare is worth seeing. <br /><br />Or maybe something was lost in the translat"
2906,0.6290568709373474,Omen IV: The Awakening starts at the 'St. Frances Orphanage' where husband & wife Karen (Faye Grant) & Gene York (Michael Woods) are given a baby girl by Sister Yvonne (Megan Leitch) who they have ado
517,0.629593551158905,First of all let me say that I had to think a lot about writing a comment for this movie. The best review for this kind of Cinema can be just the silence. Movie addressed to housewives and to grandmot
596,0.6296370625495911,The Tooth Fairy is set in a small town somewhere in Northern California where Peter Campbell (Lochlyn Munro) has brought a farming property which he is renovating & planning to turn into a holiday inn
2424,0.6311567425727844,"Terminus Paradis was exceptional, but ""Niki ardelean"" comes too late. We already have enough of this and we want something new.<br /><br />Big directors should have no problems seeing beyond their tim"
833,0.6311571598052979,"Terminus Paradis was exceptional, but ""Niki ardelean"" comes too late. We already have enough of this and we want something new.<br /><br />Big directors should have no problems seeing beyond their tim"
154,0.6338444948196411,"Some films that you pick up for a pound turn out to be rather good - 23rd Century films released dozens of obscure Italian and American movie that were great, but although Hardgore released some Fulci"
1973,0.6340377330780029,"There is one really good scene in Faat Kine. The title character gets in an argument with another woman and after being threatened, Faat Kine sprays her in the face. The scene works because the act is"
2430,0.6344012022018433,I had suspicions the movie was going to be bad. I'm a Duke's fan from way back. Have three years of the TV series on DVD. Well I was right. Took the family to see it. I really wanted to see the Genera
657,0.634569525718689,"For those who'd like to see this movie? I'd say: go! Without the narration it might be a very good movie/documentary. But the music, the narration and some of the implemented story lines make it very "
310,0.6355036497116089,I don't see how anyone who even likes Van Damne could like this movie.<br /><br />The movie actually starts out with some promise. I would say the action scenes at the beginning of the movie is excell
668,0.6361716985702515,OK..... This is the third in the series of carnosaur. Lets star with the dinosaur puppets! In the start of the film you cant See the Dino's cause when the body count starts you can only See the Dino's
577,0.6366437673568726,"Everyone in this movie tells Raffy Carruthers how talented she is, what a great director she'll one day turn out to be, etc. I think they're just being nice. Even Kimble Rendall, who directed this fil"
360,0.637283980846405,there was some truth to this movie. I remember a story reported 15 to 20 years ago of 4 fisherman finding a body in the water and they chose not to report it until their trip was finished. I also reca
2710,0.6391462087631226,"One of those Thank-God-I-don't-live-there documentaries. This one tells of two warring factions in Colombia, guerrillas and paramilitaries, and the surrounding peoples of Medellin.<br /><br />Guns, dr"
943,0.6395756602287292,A young boy sees his mother getting killed and his father hanging himself. 20 years later he gets a bunch of friends together to perform an exorcism on himself so he won't turn out like his father. Al
107,0.6396626830101013,"i should qualify that title, now that i think about it. Checkout is not entirely worthless. i've had the opportunity to see it twice, and on the second time i did get a great laugh at the movie's expe"
1171,0.6400812864303589,A movie about Vixen (Erica Gavin) who has a Mountie husband who she loves...but she loves sex too! In the course of the movie she gets multiple men in bed--including her husband AND brother! Also ther
2989,0.6405631899833679,"A movie has rarely left me as cold as this one. There is not a bit of tension, not a second of fear, not a moment we jump, even a little bit. The girl is cute, yeah. That's it. Was that worth a movie "
262,0.6414716243743896,"This is one of the two postapocalyptic fantasy movies that Albert Pyun made in 1993 - and it's the bad one. Apparently all his energy went into ""Nemesis"" which was an entertaining non-stop action movi"
620,0.642139732837677,"To overcome the death of his wife, an old man does what anyone in his position would naturally do (at least in a Peter Greenaway movie): he and his son populate their home with eight and a half (one h"
2618,0.6422362923622131,"The ENTIRE MOVIE is flashbacks from the first Boogeyman movie as well as, inexplicably, footage from another Uli Lommel / Suzanna Love film Brainwaves. It is framed with some more current (from the ea"
1215,0.6422605514526367,Any person with fairly good knowledge of German cinema will surely tell that numerous films about a young girl having troubles with her mother as well as her boy friend have been made in the past.If s
959,0.6423231363296509,"When the film started the first 4 minutes seemed like a travelogue of California, I was wondering if I got the tapes mixed up. Then I breathed a sigh of relief to see Paul Thomas in a scene with the l"
1028,0.643683910369873,"I've never been impressed by JD anyway, and Final Justice (which I hadn't seen prior to its MST3k airing) proves to be no exception. It's not that the character is any less likeable than Mitchell: it'"
1457,0.6472828984260559,"Everyone does things that they later regret. Things that they wish they could blame on drugs or alien possession. Things that although seem rational at the time, later reveal themselves to be engraved"
1692,0.6474629640579224,"I remember rather enjoying this a few years back but coming to it again, I wonder why. I guess it always looks good and the girls do rather well but the men do rather let the side down. Why oh why in "
1539,0.6477809548377991,"This reboot is like a processed McDonald's meal compared to Ang Lee's very good but very underrated 2003 ""The Incredible Hulk"".<br /><br />Ang Lee's ""The Hulk"" is a comic book movie for the thinking p"
416,0.6479800939559937,"One of the most peculiar oft-used romance movie plots is this one: A seriously messed-up man falls in love with a terminally ill woman, who turns his life around before dying. Occasionally this story "
2599,0.6484485864639282,"A remake of Alejandro Amenabar's Abre los Ojos, but this time with a living, breathing mask as a lead. For the dubious advantage of an English sound track, we endure Tom Cruise's soulless performance,"
1233,0.6501315832138062,"Disney has now made straight-to-video sequels to a good bunch of their many animated features. Two of these were made for their 1991 classic, ""Beauty and the Beast"". Well, these ones aren't really seq"
2999,0.6508457660675049,"The name ""cult movie"" is often given to films which continue to be screened, or to sell in home movie format, more than a generation after they were first released. Superchick, which was first release"
150,0.6509940028190613,Disappearance is set in the Mojave desert as Jim (Harry Hamlin) & Patty Henley (Susan Dey) plus their two kids Katie (Basia A'Hern) & Matt (Jeremey Lelliott) along with Ethan (Jamie Croft) a friend of
911,0.6515383720397949,"I watched this movie last night on one of the pay-per-view channels, and while watching it I quickly wondered why I bothered. In all honesty I really did expect something more from this film. Maybe so"
1536,0.6524172425270081,"Curiously, it is Rene Russo's eyes and mouth--not Buddy the Gorilla's-- that emerge as the focal point of ""Buddy"", a Jim Henson Pictures production through Francis Ford Coppola's Zoetrope. Somehow, co"
3015,0.6527934074401855,The tenuous connection between this film and the first Grease is established right at the beginning of the film when Didi Conn one of four cast members repeating their roles approaches young Maxwell C
1094,0.6530336141586304,(r#97)<br /><br />There is one good thing about this poor man's Pokémon (make of that what you will): the opening theme. It has to be the coolest theme music of any sloppily dubbed Japanese made-for-t
1183,0.6537867784500122,"Reasons to watch the movie:<br /><br />1) Bo Derek at 16 looks good and occasionally gets naked. She does a pretty good job playing an immature, insecure 16 year old beauty, in fact<br /><br />2) Many"
